ID,Name,Description,Category,Group,SeriesName,Estimates,UpperConfidenceLimit,LowerConfidenceLimit,TrendResult
5,Binge Drinking,"Frequency of having 5 or more drinks of alcohol on the same occasion in the past month",Alcohol, , , , , ,Between 2017 and 2019 binge drinking decreased in Durham Region
5,Binge Drinking,"Frequency of having 5 or more drinks of alcohol on the same occasion in the past month",Alcohol, , , , , ,Between 2009 and 2019 binge drinking decreased in Durham Region
5,Binge Drinking,"Frequency of having 5 or more drinks of alcohol on the same occasion in the past month",Alcohol, , , , , ,Durham Region and Ontario have different rates of binge drinking since 2009
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Did not drink,Durham Region,88,92,84, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Once or more,Durham Region,12,16,8, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Did not drink,Ontario,84,86,81, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Once or more,Ontario,16,19,14, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Did not drink,Durham Region Grades 7 and 8,92,95,89, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Once or more,Durham Region Grades 7 and 8,8,11,5, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Did not drink,Durham Region Grades 9 to 12,85,91,80, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Once or more,Durham Region Grades 9 to 12,15,20,9, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Did not drink,Ontario Grades 7 and 8,90,93,88, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Once or more,Ontario Grades 7 and 8,10,12,7, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Did not drink,Ontario Grades 9 to 12,81,84,79, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Once or more,Ontario Grades 9 to 12,19,21,16, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Did not drink,Durham Region Male,87,92,81, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Once or more,Durham Region Male,13,19,8, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Did not drink,Durham Region Female,89,94,85, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Once or more,Durham Region Female,11,15,6, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Did not drink,Ontario Male,79,82,76, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Once or more,Ontario Male,21,24,18, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Did not drink,Ontario Female,88,91,86, 
21,Alcohol Mixed with Caffeine,"Drank alcohol mixed with an energy drink in the past year",Alcohol,Once or more,Ontario Female,12,14,9, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Difficult,Durham Region,24,29,18, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Easy,Durham Region,60,66,53, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Not sure,Durham Region,17,21,13, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Difficult,Ontario,20,22,19, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Easy,Ontario,60,63,58, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Not sure,Ontario,19,21,17, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Difficult,Durham Region Grades 7 and 8,32,42,23, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Easy,Durham Region Grades 7 and 8,48,60,36, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Not sure,Durham Region Grades 7 and 8,20,25,15, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Difficult,Durham Region Grades 9 to 12,17,21,13, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Easy,Durham Region Grades 9 to 12,68,73,63, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Not sure,Durham Region Grades 9 to 12,15,20,10, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Difficult,Ontario Grades 7 and 8,37,41,33, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Easy,Ontario Grades 7 and 8,37,42,33, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Not sure,Ontario Grades 7 and 8,26,30,22, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Difficult,Ontario Grades 9 to 12,16,18,14, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Easy,Ontario Grades 9 to 12,67,70,64, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Not sure,Ontario Grades 9 to 12,17,19,15, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Difficult,Durham Region Male,27,34,19, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Easy,Durham Region Male,59,68,49, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Not sure,Durham Region Male,15,20,10, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Difficult,Durham Region Female,20,27,14, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Easy,Durham Region Female,60,68,53, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Not sure,Durham Region Female,19,26,12, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Difficult,Ontario Male,22,24,19, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Easy,Ontario Male,58,61,54, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Not sure,Ontario Male,21,23,18, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Difficult,Ontario Female,19,21,17, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Easy,Ontario Female,63,66,60, 
22,View on Alcohol Availability,"Belief on how difficult it is to get alcohol when needed",Alcohol,Not sure,Ontario Female,18,20,15, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Low risk,Durham Region,26,33,20, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,High risk,Durham Region,63,70,57, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Not sure,Durham Region,10,15,6, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Low risk,Ontario,28,30,26, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,High risk,Ontario,59,61,56, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Not sure,Ontario,13,15,11, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Low risk,Durham Region Grades 7 and 8,24,29,19, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,High risk,Durham Region Grades 7 and 8,59,64,54, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Not sure,Durham Region Grades 7 and 8,17,23,11, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Low risk,Durham Region Grades 9 to 12,28,38,18, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,High risk,Durham Region Grades 9 to 12,67,77,56, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Not sure,Durham Region Grades 9 to 12,6,10,2, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Low risk,Ontario Grades 7 and 8,22,25,20, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,High risk,Ontario Grades 7 and 8,60,64,57, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Not sure,Ontario Grades 7 and 8,17,20,14, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Low risk,Ontario Grades 9 to 12,30,33,28, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,High risk,Ontario Grades 9 to 12,58,61,55, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Not sure,Ontario Grades 9 to 12,12,14,10, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Low risk,Durham Region Male,31,40,23, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,High risk,Durham Region Male,57,66,49, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Not sure,Durham Region Male,11,16,7, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Low risk,Durham Region Female,21,27,14, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,High risk,Durham Region Female,70,76,63, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Not sure,Durham Region Female,10,14,5, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Low risk,Ontario Male,32,35,29, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,High risk,Ontario Male,52,55,49, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Not sure,Ontario Male,16,18,14, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Low risk,Ontario Female,24,27,22, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,High risk,Ontario Female,66,68,63, 
23,View on Harms of Binge Drinking,"Belief on the risk of harm caused by regular binge drinking",Alcohol,Not sure,Ontario Female,10,12,8, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Never/Former,Durham Region,93,96,90, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Experimental,Durham Region,5,7,2, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Current,Durham Region,2,3,0, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Never/Former,Ontario,91,92,89, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Experimental,Ontario,4,5,3, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Current,Ontario,5,6,4, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Never/Former,Durham Region Grades 7 and 8,99,100,98, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Experimental,Durham Region Grades 7 and 8, , , , 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Current,Durham Region Grades 7 and 8, , , , 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Never/Former,Durham Region Grades 9 to 12,91,93,88, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Experimental,Durham Region Grades 9 to 12,7,9,4, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Current,Durham Region Grades 9 to 12,2,4,1, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Never/Former,Ontario Grades 7 and 8,99,100,98, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Experimental,Ontario Grades 7 and 8,0,1,0, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Current,Ontario Grades 7 and 8,0,1,0, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Never/Former,Ontario Grades 9 to 12,88,90,86, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Experimental,Ontario Grades 9 to 12,5,7,4, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Current,Ontario Grades 9 to 12,6,8,5, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Never/Former,Durham Region Male,93,97,89, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Experimental,Durham Region Male,6,10,2, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Current,Durham Region Male, , , , 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Never/Former,Durham Region Female,93,96,91, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Experimental,Durham Region Female,4,6,1, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Current,Durham Region Female,3,5,1, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Never/Former,Ontario Male,90,92,88, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Experimental,Ontario Male,4,6,3, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Current,Ontario Male,6,7,4, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Never/Former,Ontario Female,92,93,90, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Experimental,Ontario Female,4,5,3, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,Current,Ontario Female,4,6,3, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2009,Durham Region,11,15,8, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2011,Durham Region,8,11,6, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2013,Durham Region, , , , 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2015,Durham Region,10,16,4, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2017,Durham Region, , , , 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2019,Durham Region,2,3,0, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2009,Ontario,12,13,10, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2011,Ontario,9,11,7, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2013,Ontario,8,10,7, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2015,Ontario,9,10,7, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2017,Ontario,7,9,5, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco,2019,Ontario,5,6,4, 
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco, , , , , ,Between 2017 and 2019 cigarette smoking decreased in Durham Region
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco, , , , , ,Between 2009 and 2019 cigarette smoking decreased in Durham Region
4,Cigarette Smoking,"Frequency of smoking tobacco cigarettes in the past year",Tobacco, , , , , ,Durham Region and Ontario have different rates of cigarette smoking since 2009
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Did not use,Durham Region,79,85,73, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Less than daily,Durham Region,18,23,13, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Daily or more,Durham Region,3,5,1, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Did not use,Ontario,71,74,68, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Less than daily,Ontario,21,23,19, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Daily or more,Ontario,8,10,6, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Did not use,Durham Region Grades 7 and 8,96,98,93, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Less than daily,Durham Region Grades 7 and 8,4,6,2, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Daily or more,Durham Region Grades 7 and 8, , , , 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Did not use,Durham Region Grades 9 to 12,67,77,58, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Less than daily,Durham Region Grades 9 to 12,28,36,21, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Daily or more,Durham Region Grades 9 to 12,4,8,1, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Did not use,Ontario Grades 7 and 8,94,96,92, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Less than daily,Ontario Grades 7 and 8,6,8,4, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Daily or more,Ontario Grades 7 and 8, , , , 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Did not use,Ontario Grades 9 to 12,64,68,61, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Less than daily,Ontario Grades 9 to 12,26,28,23, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Daily or more,Ontario Grades 9 to 12,10,12,8, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Did not use,Durham Region Male,79,87,71, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Less than daily,Durham Region Male,17,24,10, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Daily or more,Durham Region Male,4,7,1, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Did not use,Durham Region Female,79,85,73, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Less than daily,Durham Region Female,19,24,14, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Daily or more,Durham Region Female, , , , 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Did not use,Ontario Male,70,73,67, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Less than daily,Ontario Male,21,23,18, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Daily or more,Ontario Male,9,12,7, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Did not use,Ontario Female,72,75,69, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Less than daily,Ontario Female,22,24,19, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,Daily or more,Ontario Female,6,8,4, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,2015,Durham Region,18,24,11, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,2017,Durham Region,13,18,8, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,2019,Durham Region,21,27,15, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,2015,Ontario,19,21,16, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,2017,Ontario,17,21,14, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco,2019,Ontario,29,32,26, 
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco, , , , , ,Between 2017 and 2019 electronic cigarette use stayed about the same in Durham Region
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco, , , , , ,Between 2015 and 2019 electronic cigarette use stayed the same in Durham Region
24,Electronic Cigarette Use,"Frequency of vaping in the past year",Tobacco, , , , , ,Durham Region and Ontario have similar rates of electronic cigarette use since 2015
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Did not use,Durham Region,99,100,98, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Once or more,Durham Region, , , , 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Did not use,Ontario,96,98,95, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Once or more,Ontario,4,5,2, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Did not use,Durham Region Grades 7 and 8,100,100,100, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Once or more,Durham Region Grades 7 and 8, , , , 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Did not use,Durham Region Grades 9 to 12,99,100,96, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Once or more,Durham Region Grades 9 to 12, , , , 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Did not use,Ontario Grades 7 and 8,99,100,98, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Once or more,Ontario Grades 7 and 8, , , , 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Did not use,Ontario Grades 9 to 12,95,97,93, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Once or more,Ontario Grades 9 to 12,5,7,3, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Did not use,Durham Region Male,99,100,96, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Once or more,Durham Region Male, , , , 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Did not use,Durham Region Female,100,100,99, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Once or more,Durham Region Female, , , , 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Did not use,Ontario Male,94,96,92, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Once or more,Ontario Male,6,8,4, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Did not use,Ontario Female,99,100,98, 
26,Smokeless Tobacco Use,"Frequecy of using chewing tobacco, snuff, plug or dipping tobacco in the past year",Tobacco,Once or more,Ontario Female,1,2,0, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Bought it myself,Durham Region,4,5,2, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,From friends or siblings,Durham Region,17,23,12, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Some other way,Durham Region, , , , 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Not sure,Durham Region, , , , 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Did not vape,Durham Region,78,84,72, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Bought it myself,Ontario,10,12,8, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,From friends or siblings,Ontario,18,20,16, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Some other way,Ontario,1,2,0, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Not sure,Ontario,2,3,1, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Did not vape,Ontario,69,72,67, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Bought it myself,Durham Region Grades 7 and 8, , , , 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,From friends or siblings,Durham Region Grades 7 and 8,6,9,3, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Some other way,Durham Region Grades 7 and 8, , , , 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Not sure,Durham Region Grades 7 and 8, , , , 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Did not vape,Durham Region Grades 7 and 8,93,97,90, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Bought it myself,Durham Region Grades 9 to 12,6,9,3, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,From friends or siblings,Durham Region Grades 9 to 12,25,33,18, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Some other way,Durham Region Grades 9 to 12, , , , 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Not sure,Durham Region Grades 9 to 12, , , , 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Did not vape,Durham Region Grades 9 to 12,66,76,57, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Bought it myself,Ontario Grades 7 and 8,1,2,0, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,From friends or siblings,Ontario Grades 7 and 8,5,7,3, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Some other way,Ontario Grades 7 and 8, , , , 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Not sure,Ontario Grades 7 and 8,1,2,0, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Did not vape,Ontario Grades 7 and 8,92,94,90, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Bought it myself,Ontario Grades 9 to 12,13,15,11, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,From friends or siblings,Ontario Grades 9 to 12,22,24,19, 
28,Usual Source of Electronic Cigarettes,"Usual method for getting vape products in the past year",Tobacco,Some other way,Ontario Grades 9 to 12,1,2,0, 
